ts,grupo,topico,lag
2026-09-19T17:00:53+00:00,audit-service,audit.events,439480
2026-09-19T17:00:53+00:00,audit-service,audit.events,395676
2026-09-19T17:00:53+00:00,lab-service,exam.requested,0
2026-09-19T17:00:53+00:00,lab-service,exam.requested,0
2026-09-19T17:00:53+00:00,notification-service,exam.completed,0
2026-09-19T17:00:53+00:00,notification-service,exam.completed,0
2026-09-19T17:00:53+00:00,notification-service,exam.completed,0
2026-09-19T17:00:53+00:00,result-service,exam.completed,0
2026-09-19T17:00:53+00:00,result-service,exam.completed,0
2026-09-19T17:00:53+00:00,result-service,exam.completed,0
2026-09-19T17:01:13+00:00,audit-service,audit.events,133971
2026-09-19T17:01:13+00:00,audit-service,audit.events,432234
2026-09-19T17:01:13+00:00,audit-service,audit.events,388845
2026-09-19T17:01:13+00:00,lab-service,exam.requested,0
2026-09-19T17:01:13+00:00,lab-service,exam.requested,0
2026-09-19T17:01:13+00:00,notification-service,exam.completed,0
2026-09-19T17:01:13+00:00,notification-service,exam.completed,0
2026-09-19T17:01:13+00:00,notification-service,exam.completed,0
2026-09-19T17:01:13+00:00,result-service,exam.completed,0
2026-09-19T17:01:13+00:00,result-service,exam.completed,0
2026-09-19T17:01:13+00:00,result-service,exam.completed,0
2026-09-19T17:01:32+00:00,audit-service,audit.events,127717
2026-09-19T17:01:32+00:00,audit-service,audit.events,425886
2026-09-19T17:01:32+00:00,audit-service,audit.events,382611
2026-09-19T17:01:32+00:00,lab-service,exam.requested,0
2026-09-19T17:01:32+00:00,lab-service,exam.requested,0
2026-09-19T17:01:32+00:00,notification-service,exam.completed,0
2026-09-19T17:01:32+00:00,notification-service,exam.completed,0
2026-09-19T17:01:32+00:00,notification-service,exam.completed,0
2026-09-19T17:01:32+00:00,result-service,exam.completed,0
2026-09-19T17:01:32+00:00,result-service,exam.completed,0
2026-09-19T17:01:32+00:00,result-service,exam.completed,0
2026-09-19T17:01:51+00:00,audit-service,audit.events,125362
2026-09-19T17:01:51+00:00,audit-service,audit.events,422356
2026-09-19T17:01:51+00:00,audit-service,audit.events,380245
2026-09-19T17:01:51+00:00,lab-service,exam.requested,0
2026-09-19T17:01:51+00:00,lab-service,exam.requested,0
2026-09-19T17:01:51+00:00,notification-service,exam.completed,0
2026-09-19T17:01:51+00:00,notification-service,exam.completed,0
2026-09-19T17:01:51+00:00,notification-service,exam.completed,0
2026-09-19T17:01:51+00:00,result-service,exam.completed,0
2026-09-19T17:01:51+00:00,result-service,exam.completed,0
2026-09-19T17:01:51+00:00,result-service,exam.completed,0
2026-09-19T17:02:15+00:00,audit-service,audit.events,131753
2026-09-19T17:02:15+00:00,audit-service,audit.events,425416
2026-09-19T17:02:15+00:00,audit-service,audit.events,385090
2026-09-19T17:02:15+00:00,lab-service,exam.requested,0
2026-09-19T17:02:15+00:00,lab-service,exam.requested,0
2026-09-19T17:02:15+00:00,notification-service,exam.completed,0
2026-09-19T17:02:15+00:00,notification-service,exam.completed,0
2026-09-19T17:02:15+00:00,notification-service,exam.completed,0
2026-09-19T17:02:15+00:00,result-service,exam.completed,0
2026-09-19T17:02:15+00:00,result-service,exam.completed,0
2026-09-19T17:02:15+00:00,result-service,exam.completed,0
2026-09-19T17:02:40+00:00,audit-service,audit.events,137282
2026-09-19T17:02:40+00:00,audit-service,audit.events,428621
2026-09-19T17:02:40+00:00,audit-service,audit.events,390367
2026-09-19T17:02:40+00:00,lab-service,exam.requested,0
2026-09-19T17:02:40+00:00,lab-service,exam.requested,0
2026-09-19T17:02:40+00:00,notification-service,exam.completed,0
2026-09-19T17:02:40+00:00,notification-service,exam.completed,0
2026-09-19T17:02:40+00:00,notification-service,exam.completed,0
2026-09-19T17:02:40+00:00,result-service,exam.completed,0
2026-09-19T17:02:40+00:00,result-service,exam.completed,0
2026-09-19T17:02:40+00:00,result-service,exam.completed,0
2026-09-19T17:03:03+00:00,audit-service,audit.events,141401
2026-09-19T17:03:03+00:00,audit-service,audit.events,429949
2026-09-19T17:03:03+00:00,audit-service,audit.events,393124
2026-09-19T17:03:03+00:00,lab-service,exam.requested,0
2026-09-19T17:03:03+00:00,lab-service,exam.requested,0
2026-09-19T17:03:03+00:00,notification-service,exam.completed,0
2026-09-19T17:03:03+00:00,notification-service,exam.completed,0
2026-09-19T17:03:03+00:00,notification-service,exam.completed,0
2026-09-19T17:03:03+00:00,result-service,exam.completed,0
2026-09-19T17:03:03+00:00,result-service,exam.completed,0
2026-09-19T17:03:03+00:00,result-service,exam.completed,0
2026-09-19T17:03:27+00:00,audit-service,audit.events,146965
2026-09-19T17:03:27+00:00,audit-service,audit.events,432623
2026-09-19T17:03:27+00:00,audit-service,audit.events,397867
2026-09-19T17:03:27+00:00,lab-service,exam.requested,0
2026-09-19T17:03:27+00:00,lab-service,exam.requested,0
2026-09-19T17:03:27+00:00,notification-service,exam.completed,0
2026-09-19T17:03:27+00:00,notification-service,exam.completed,0
2026-09-19T17:03:27+00:00,notification-service,exam.completed,0
2026-09-19T17:03:27+00:00,result-service,exam.completed,0
2026-09-19T17:03:27+00:00,result-service,exam.completed,0
2026-09-19T17:03:27+00:00,result-service,exam.completed,0
2026-09-19T17:03:52+00:00,audit-service,audit.events,153236
2026-09-19T17:03:52+00:00,audit-service,audit.events,436175
2026-09-19T17:03:52+00:00,audit-service,audit.events,403510
2026-09-19T17:03:52+00:00,lab-service,exam.requested,0
2026-09-19T17:03:52+00:00,lab-service,exam.requested,0
2026-09-19T17:03:52+00:00,notification-service,exam.completed,0
2026-09-19T17:03:52+00:00,notification-service,exam.completed,0
2026-09-19T17:03:52+00:00,notification-service,exam.completed,0
2026-09-19T17:03:52+00:00,result-service,exam.completed,0
2026-09-19T17:03:52+00:00,result-service,exam.completed,0
2026-09-19T17:03:52+00:00,result-service,exam.completed,0
2026-09-19T17:04:17+00:00,audit-service,audit.events,160095
2026-09-19T17:04:17+00:00,audit-service,audit.events,439404
2026-09-19T17:04:17+00:00,audit-service,audit.events,408737
2026-09-19T17:04:17+00:00,lab-service,exam.requested,0
2026-09-19T17:04:17+00:00,lab-service,exam.requested,0
2026-09-19T17:04:17+00:00,notification-service,exam.completed,0
2026-09-19T17:04:17+00:00,notification-service,exam.completed,0
2026-09-19T17:04:17+00:00,notification-service,exam.completed,0
2026-09-19T17:04:17+00:00,result-service,exam.completed,0
2026-09-19T17:04:17+00:00,result-service,exam.completed,0
2026-09-19T17:04:17+00:00,result-service,exam.completed,0
2026-09-19T17:04:41+00:00,audit-service,audit.events,166062
2026-09-19T17:04:41+00:00,audit-service,audit.events,442709
2026-09-19T17:04:41+00:00,audit-service,audit.events,414172
2026-09-19T17:04:41+00:00,lab-service,exam.requested,0
2026-09-19T17:04:41+00:00,lab-service,exam.requested,0
2026-09-19T17:04:41+00:00,notification-service,exam.completed,0
2026-09-19T17:04:41+00:00,notification-service,exam.completed,0
2026-09-19T17:04:41+00:00,notification-service,exam.completed,0
2026-09-19T17:04:41+00:00,result-service,exam.completed,0
2026-09-19T17:04:41+00:00,result-service,exam.completed,0
2026-09-19T17:04:41+00:00,result-service,exam.completed,0
2026-09-19T17:05:06+00:00,audit-service,audit.events,160070
2026-09-19T17:05:06+00:00,audit-service,audit.events,409069
2026-09-19T17:05:06+00:00,audit-service,audit.events,437072
2026-09-19T17:05:06+00:00,lab-service,exam.requested,0
2026-09-19T17:05:06+00:00,lab-service,exam.requested,0
2026-09-19T17:05:06+00:00,notification-service,exam.completed,0
2026-09-19T17:05:06+00:00,notification-service,exam.completed,0
2026-09-19T17:05:06+00:00,notification-service,exam.completed,0
2026-09-19T17:05:06+00:00,result-service,exam.completed,0
2026-09-19T17:05:06+00:00,result-service,exam.completed,0
2026-09-19T17:05:06+00:00,result-service,exam.completed,0
2026-09-19T17:05:26+00:00,audit-service,audit.events,158698
2026-09-19T17:05:26+00:00,audit-service,audit.events,407335
2026-09-19T17:05:26+00:00,audit-service,audit.events,434413
2026-09-19T17:05:26+00:00,lab-service,exam.requested,0
2026-09-19T17:05:26+00:00,lab-service,exam.requested,0
2026-09-19T17:05:26+00:00,notification-service,exam.completed,0
2026-09-19T17:05:26+00:00,notification-service,exam.completed,0
2026-09-19T17:05:26+00:00,notification-service,exam.completed,0
2026-09-19T17:05:26+00:00,result-service,exam.completed,0
2026-09-19T17:05:26+00:00,result-service,exam.completed,0
2026-09-19T17:05:26+00:00,result-service,exam.completed,0
2026-09-19T17:05:49+00:00,audit-service,audit.events,164343
2026-09-19T17:05:49+00:00,audit-service,audit.events,412119
2026-09-19T17:05:49+00:00,audit-service,audit.events,437367
2026-09-19T17:05:49+00:00,lab-service,exam.requested,0
2026-09-19T17:05:49+00:00,lab-service,exam.requested,0
2026-09-19T17:05:49+00:00,notification-service,exam.completed,0
2026-09-19T17:05:49+00:00,notification-service,exam.completed,0
2026-09-19T17:05:49+00:00,notification-service,exam.completed,0
2026-09-19T17:05:49+00:00,result-service,exam.completed,0
2026-09-19T17:05:49+00:00,result-service,exam.completed,0
2026-09-19T17:05:49+00:00,result-service,exam.completed,0
2026-09-19T17:06:15+00:00,audit-service,audit.events,169977
2026-09-19T17:06:15+00:00,audit-service,audit.events,416618
2026-09-19T17:06:15+00:00,audit-service,audit.events,440111
2026-09-19T17:06:15+00:00,lab-service,exam.requested,0
2026-09-19T17:06:15+00:00,lab-service,exam.requested,0
2026-09-19T17:06:15+00:00,notification-service,exam.completed,0
2026-09-19T17:06:15+00:00,notification-service,exam.completed,0
2026-09-19T17:06:15+00:00,notification-service,exam.completed,0
2026-09-19T17:06:15+00:00,result-service,exam.completed,0
2026-09-19T17:06:15+00:00,result-service,exam.completed,0
2026-09-19T17:06:15+00:00,result-service,exam.completed,0
2026-09-19T17:06:41+00:00,audit-service,audit.events,176066
2026-09-19T17:06:41+00:00,audit-service,audit.events,421552
2026-09-19T17:06:41+00:00,audit-service,audit.events,443106
2026-09-19T17:06:41+00:00,lab-service,exam.requested,0
2026-09-19T17:06:41+00:00,lab-service,exam.requested,0
2026-09-19T17:06:41+00:00,notification-service,exam.completed,0
2026-09-19T17:06:41+00:00,notification-service,exam.completed,0
2026-09-19T17:06:41+00:00,notification-service,exam.completed,0
2026-09-19T17:06:41+00:00,result-service,exam.completed,0
2026-09-19T17:06:41+00:00,result-service,exam.completed,0
2026-09-19T17:06:41+00:00,result-service,exam.completed,0
2026-09-19T17:07:05+00:00,audit-service,audit.events,182674
2026-09-19T17:07:05+00:00,audit-service,audit.events,426705
2026-09-19T17:07:05+00:00,audit-service,audit.events,446741
2026-09-19T17:07:05+00:00,lab-service,exam.requested,0
2026-09-19T17:07:05+00:00,lab-service,exam.requested,0
2026-09-19T17:07:05+00:00,notification-service,exam.completed,0
2026-09-19T17:07:05+00:00,notification-service,exam.completed,0
2026-09-19T17:07:05+00:00,notification-service,exam.completed,0
2026-09-19T17:07:05+00:00,result-service,exam.completed,0
2026-09-19T17:07:05+00:00,result-service,exam.completed,0
2026-09-19T17:07:05+00:00,result-service,exam.completed,0
2026-09-19T17:07:30+00:00,audit-service,audit.events,189309
2026-09-19T17:07:30+00:00,audit-service,audit.events,432681
2026-09-19T17:07:30+00:00,audit-service,audit.events,450034
2026-09-19T17:07:30+00:00,lab-service,exam.requested,0
2026-09-19T17:07:30+00:00,lab-service,exam.requested,0
2026-09-19T17:07:30+00:00,notification-service,exam.completed,0
2026-09-19T17:07:30+00:00,notification-service,exam.completed,0
2026-09-19T17:07:30+00:00,notification-service,exam.completed,0
2026-09-19T17:07:30+00:00,result-service,exam.completed,0
2026-09-19T17:07:30+00:00,result-service,exam.completed,0
2026-09-19T17:07:30+00:00,result-service,exam.completed,0
2026-09-19T17:07:55+00:00,audit-service,audit.events,196768
2026-09-19T17:07:55+00:00,audit-service,audit.events,439004
2026-09-19T17:07:55+00:00,audit-service,audit.events,454056
2026-09-19T17:07:55+00:00,lab-service,exam.requested,0
2026-09-19T17:07:55+00:00,lab-service,exam.requested,0
2026-09-19T17:07:55+00:00,notification-service,exam.completed,0
2026-09-19T17:07:55+00:00,notification-service,exam.completed,0
2026-09-19T17:07:55+00:00,notification-service,exam.completed,0
2026-09-19T17:07:55+00:00,result-service,exam.completed,0
2026-09-19T17:07:55+00:00,result-service,exam.completed,0
2026-09-19T17:07:55+00:00,result-service,exam.completed,0
2026-09-19T17:08:21+00:00,audit-service,audit.events,200581
2026-09-19T17:08:21+00:00,audit-service,audit.events,454573
2026-09-19T17:08:21+00:00,audit-service,audit.events,442088
2026-09-19T17:08:21+00:00,lab-service,exam.requested,0
2026-09-19T17:08:21+00:00,lab-service,exam.requested,0
2026-09-19T17:08:21+00:00,notification-service,exam.completed,0
2026-09-19T17:08:21+00:00,notification-service,exam.completed,0
2026-09-19T17:08:21+00:00,notification-service,exam.completed,0
2026-09-19T17:08:21+00:00,result-service,exam.completed,0
2026-09-19T17:08:21+00:00,result-service,exam.completed,0
2026-09-19T17:08:21+00:00,result-service,exam.completed,0
2026-09-19T17:08:41+00:00,audit-service,audit.events,448341
2026-09-19T17:08:41+00:00,audit-service,audit.events,438969
2026-09-19T17:08:41+00:00,audit-service,audit.events,194442
2026-09-19T17:08:41+00:00,lab-service,exam.requested,0
2026-09-19T17:08:41+00:00,lab-service,exam.requested,0
2026-09-19T17:08:41+00:00,notification-service,exam.completed,0
2026-09-19T17:08:41+00:00,notification-service,exam.completed,0
2026-09-19T17:08:41+00:00,notification-service,exam.completed,0
2026-09-19T17:08:41+00:00,result-service,exam.completed,0
2026-09-19T17:08:41+00:00,result-service,exam.completed,0
2026-09-19T17:08:41+00:00,result-service,exam.completed,0
2026-09-19T17:09:01+00:00,audit-service,audit.events,449756
2026-09-19T17:09:01+00:00,audit-service,audit.events,442176
2026-09-19T17:09:01+00:00,audit-service,audit.events,198557
2026-09-19T17:09:01+00:00,lab-service,exam.requested,0
2026-09-19T17:09:01+00:00,lab-service,exam.requested,0
2026-09-19T17:09:01+00:00,notification-service,exam.completed,0
2026-09-19T17:09:01+00:00,notification-service,exam.completed,0
2026-09-19T17:09:01+00:00,notification-service,exam.completed,0
2026-09-19T17:09:01+00:00,result-service,exam.completed,0
2026-09-19T17:09:01+00:00,result-service,exam.completed,0
2026-09-19T17:09:01+00:00,result-service,exam.completed,0
2026-09-19T17:09:26+00:00,audit-service,audit.events,453194
2026-09-19T17:09:26+00:00,audit-service,audit.events,448195
2026-09-19T17:09:26+00:00,audit-service,audit.events,205121
2026-09-19T17:09:26+00:00,lab-service,exam.requested,0
2026-09-19T17:09:26+00:00,lab-service,exam.requested,0
2026-09-19T17:09:26+00:00,notification-service,exam.completed,0
2026-09-19T17:09:26+00:00,notification-service,exam.completed,0
2026-09-19T17:09:26+00:00,notification-service,exam.completed,0
2026-09-19T17:09:26+00:00,result-service,exam.completed,0
2026-09-19T17:09:26+00:00,result-service,exam.completed,0
2026-09-19T17:09:26+00:00,result-service,exam.completed,0
2026-09-19T17:09:50+00:00,audit-service,audit.events,457371
2026-09-19T17:09:50+00:00,audit-service,audit.events,454525
2026-09-19T17:09:50+00:00,audit-service,audit.events,212017
2026-09-19T17:09:50+00:00,lab-service,exam.requested,0
2026-09-19T17:09:50+00:00,lab-service,exam.requested,0
2026-09-19T17:09:50+00:00,notification-service,exam.completed,0
2026-09-19T17:09:50+00:00,notification-service,exam.completed,0
2026-09-19T17:09:50+00:00,notification-service,exam.completed,0
2026-09-19T17:09:50+00:00,result-service,exam.completed,0
2026-09-19T17:09:50+00:00,result-service,exam.completed,0
2026-09-19T17:09:50+00:00,result-service,exam.completed,0
2026-09-19T17:10:15+00:00,audit-service,audit.events,461152
2026-09-19T17:10:15+00:00,audit-service,audit.events,460590
2026-09-19T17:10:15+00:00,audit-service,audit.events,219660
2026-09-19T17:10:15+00:00,lab-service,exam.requested,0
2026-09-19T17:10:15+00:00,lab-service,exam.requested,0
2026-09-19T17:10:15+00:00,notification-service,exam.completed,0
2026-09-19T17:10:15+00:00,notification-service,exam.completed,0
2026-09-19T17:10:15+00:00,notification-service,exam.completed,0
2026-09-19T17:10:15+00:00,result-service,exam.completed,0
2026-09-19T17:10:15+00:00,result-service,exam.completed,0
2026-09-19T17:10:15+00:00,result-service,exam.completed,0
2026-09-19T17:10:39+00:00,audit-service,audit.events,465491
2026-09-19T17:10:39+00:00,audit-service,audit.events,467134
2026-09-19T17:10:39+00:00,audit-service,audit.events,226845
2026-09-19T17:10:39+00:00,lab-service,exam.requested,0
2026-09-19T17:10:39+00:00,lab-service,exam.requested,0
2026-09-19T17:10:39+00:00,notification-service,exam.completed,0
2026-09-19T17:10:39+00:00,notification-service,exam.completed,0
2026-09-19T17:10:39+00:00,notification-service,exam.completed,0
2026-09-19T17:10:39+00:00,result-service,exam.completed,0
2026-09-19T17:10:39+00:00,result-service,exam.completed,0
2026-09-19T17:10:39+00:00,result-service,exam.completed,0
2026-09-19T17:11:04+00:00,audit-service,audit.events,469233
2026-09-19T17:11:04+00:00,audit-service,audit.events,473778
2026-09-19T17:11:04+00:00,audit-service,audit.events,234008
2026-09-19T17:11:04+00:00,lab-service,exam.requested,0
2026-09-19T17:11:04+00:00,lab-service,exam.requested,0
2026-09-19T17:11:04+00:00,notification-service,exam.completed,0
2026-09-19T17:11:04+00:00,notification-service,exam.completed,0
2026-09-19T17:11:04+00:00,notification-service,exam.completed,0
2026-09-19T17:11:04+00:00,result-service,exam.completed,0
2026-09-19T17:11:04+00:00,result-service,exam.completed,0
2026-09-19T17:11:04+00:00,result-service,exam.completed,0
2026-09-19T17:11:28+00:00,audit-service,audit.events,473263
2026-09-19T17:11:28+00:00,audit-service,audit.events,479676
2026-09-19T17:11:28+00:00,audit-service,audit.events,241075
2026-09-19T17:11:28+00:00,lab-service,exam.requested,0
2026-09-19T17:11:28+00:00,lab-service,exam.requested,0
2026-09-19T17:11:28+00:00,notification-service,exam.completed,0
2026-09-19T17:11:28+00:00,notification-service,exam.completed,0
2026-09-19T17:11:28+00:00,notification-service,exam.completed,0
2026-09-19T17:11:28+00:00,result-service,exam.completed,0
2026-09-19T17:11:28+00:00,result-service,exam.completed,0
2026-09-19T17:11:28+00:00,result-service,exam.completed,0
2026-09-19T17:11:52+00:00,audit-service,audit.events,474106
2026-09-19T17:11:52+00:00,audit-service,audit.events,481879
2026-09-19T17:11:52+00:00,audit-service,audit.events,243461
2026-09-19T17:11:52+00:00,lab-service,exam.requested,0
2026-09-19T17:11:52+00:00,lab-service,exam.requested,0
2026-09-19T17:11:52+00:00,notification-service,exam.completed,0
2026-09-19T17:11:52+00:00,notification-service,exam.completed,0
2026-09-19T17:11:52+00:00,notification-service,exam.completed,0
2026-09-19T17:11:52+00:00,result-service,exam.completed,0
2026-09-19T17:11:52+00:00,result-service,exam.completed,0
2026-09-19T17:11:52+00:00,result-service,exam.completed,0
2026-09-19T17:12:11+00:00,audit-service,audit.events,467263
2026-09-19T17:12:11+00:00,audit-service,audit.events,475018
2026-09-19T17:12:11+00:00,audit-service,audit.events,236752
2026-09-19T17:12:11+00:00,lab-service,exam.requested,0
2026-09-19T17:12:11+00:00,lab-service,exam.requested,0
2026-09-19T17:12:11+00:00,notification-service,exam.completed,0
2026-09-19T17:12:11+00:00,notification-service,exam.completed,0
2026-09-19T17:12:11+00:00,notification-service,exam.completed,0
2026-09-19T17:12:11+00:00,result-service,exam.completed,0
2026-09-19T17:12:11+00:00,result-service,exam.completed,0
2026-09-19T17:12:11+00:00,result-service,exam.completed,0
2026-09-19T17:12:32+00:00,audit-service,audit.events,466296
2026-09-19T17:12:32+00:00,audit-service,audit.events,476076
2026-09-19T17:12:32+00:00,audit-service,audit.events,237323
2026-09-19T17:12:32+00:00,lab-service,exam.requested,0
2026-09-19T17:12:32+00:00,lab-service,exam.requested,0
2026-09-19T17:12:32+00:00,notification-service,exam.completed,0
2026-09-19T17:12:32+00:00,notification-service,exam.completed,0
2026-09-19T17:12:32+00:00,notification-service,exam.completed,0
2026-09-19T17:12:32+00:00,result-service,exam.completed,0
2026-09-19T17:12:32+00:00,result-service,exam.completed,0
2026-09-19T17:12:32+00:00,result-service,exam.completed,0
2026-09-19T17:12:56+00:00,audit-service,audit.events,467354
2026-09-19T17:12:56+00:00,audit-service,audit.events,478650
2026-09-19T17:12:56+00:00,audit-service,audit.events,240030
2026-09-19T17:12:56+00:00,lab-service,exam.requested,0
2026-09-19T17:12:56+00:00,lab-service,exam.requested,0
2026-09-19T17:12:56+00:00,notification-service,exam.completed,0
2026-09-19T17:12:56+00:00,notification-service,exam.completed,0
2026-09-19T17:12:56+00:00,notification-service,exam.completed,0
2026-09-19T17:12:56+00:00,result-service,exam.completed,0
2026-09-19T17:12:56+00:00,result-service,exam.completed,0
2026-09-19T17:12:56+00:00,result-service,exam.completed,0
2026-09-19T17:13:19+00:00,audit-service,audit.events,468351
2026-09-19T17:13:19+00:00,audit-service,audit.events,480649
2026-09-19T17:13:19+00:00,audit-service,audit.events,242514
2026-09-19T17:13:19+00:00,lab-service,exam.requested,0
2026-09-19T17:13:19+00:00,lab-service,exam.requested,0
2026-09-19T17:13:19+00:00,notification-service,exam.completed,0
2026-09-19T17:13:19+00:00,notification-service,exam.completed,0
2026-09-19T17:13:19+00:00,notification-service,exam.completed,0
2026-09-19T17:13:19+00:00,result-service,exam.completed,0
2026-09-19T17:13:19+00:00,result-service,exam.completed,0
2026-09-19T17:13:19+00:00,result-service,exam.completed,0
2026-09-19T17:13:43+00:00,audit-service,audit.events,469508
2026-09-19T17:13:43+00:00,audit-service,audit.events,483069
2026-09-19T17:13:43+00:00,audit-service,audit.events,245331
2026-09-19T17:13:43+00:00,lab-service,exam.requested,0
2026-09-19T17:13:43+00:00,lab-service,exam.requested,0
2026-09-19T17:13:43+00:00,notification-service,exam.completed,0
2026-09-19T17:13:43+00:00,notification-service,exam.completed,0
2026-09-19T17:13:43+00:00,notification-service,exam.completed,0
2026-09-19T17:13:43+00:00,result-service,exam.completed,0
2026-09-19T17:13:43+00:00,result-service,exam.completed,0
2026-09-19T17:13:43+00:00,result-service,exam.completed,0
2026-09-19T17:14:07+00:00,audit-service,audit.events,470802
2026-09-19T17:14:07+00:00,audit-service,audit.events,485456
2026-09-19T17:14:07+00:00,audit-service,audit.events,247946
2026-09-19T17:14:07+00:00,lab-service,exam.requested,0
2026-09-19T17:14:07+00:00,lab-service,exam.requested,0
2026-09-19T17:14:07+00:00,notification-service,exam.completed,0
2026-09-19T17:14:07+00:00,notification-service,exam.completed,0
2026-09-19T17:14:07+00:00,notification-service,exam.completed,0
2026-09-19T17:14:07+00:00,result-service,exam.completed,0
2026-09-19T17:14:07+00:00,result-service,exam.completed,0
2026-09-19T17:14:07+00:00,result-service,exam.completed,0
2026-09-19T17:14:31+00:00,audit-service,audit.events,471742
2026-09-19T17:14:31+00:00,audit-service,audit.events,487687
2026-09-19T17:14:31+00:00,audit-service,audit.events,251183
2026-09-19T17:14:31+00:00,lab-service,exam.requested,0
2026-09-19T17:14:31+00:00,lab-service,exam.requested,0
2026-09-19T17:14:31+00:00,notification-service,exam.completed,0
2026-09-19T17:14:31+00:00,notification-service,exam.completed,0
2026-09-19T17:14:31+00:00,notification-service,exam.completed,0
2026-09-19T17:14:31+00:00,result-service,exam.completed,0
2026-09-19T17:14:31+00:00,result-service,exam.completed,0
2026-09-19T17:14:31+00:00,result-service,exam.completed,0
2026-09-19T17:14:54+00:00,audit-service,audit.events,472942
2026-09-19T17:14:54+00:00,audit-service,audit.events,490047
2026-09-19T17:14:54+00:00,audit-service,audit.events,253488
2026-09-19T17:14:54+00:00,lab-service,exam.requested,0
2026-09-19T17:14:54+00:00,lab-service,exam.requested,0
2026-09-19T17:14:54+00:00,notification-service,exam.completed,0
2026-09-19T17:14:54+00:00,notification-service,exam.completed,0
2026-09-19T17:14:54+00:00,notification-service,exam.completed,0
2026-09-19T17:14:54+00:00,result-service,exam.completed,0
2026-09-19T17:14:54+00:00,result-service,exam.completed,0
2026-09-19T17:14:54+00:00,result-service,exam.completed,0
2026-09-19T17:15:18+00:00,audit-service,audit.events,472592
2026-09-19T17:15:18+00:00,audit-service,audit.events,491119
2026-09-19T17:15:18+00:00,audit-service,audit.events,255033
2026-09-19T17:15:18+00:00,lab-service,exam.requested,0
2026-09-19T17:15:18+00:00,lab-service,exam.requested,0
2026-09-19T17:15:18+00:00,notification-service,exam.completed,0
2026-09-19T17:15:18+00:00,notification-service,exam.completed,0
2026-09-19T17:15:18+00:00,notification-service,exam.completed,0
2026-09-19T17:15:18+00:00,result-service,exam.completed,0
2026-09-19T17:15:18+00:00,result-service,exam.completed,0
2026-09-19T17:15:18+00:00,result-service,exam.completed,0
2026-09-19T17:15:38+00:00,audit-service,audit.events,465751
2026-09-19T17:15:38+00:00,audit-service,audit.events,483885
2026-09-19T17:15:38+00:00,audit-service,audit.events,247893
2026-09-19T17:15:38+00:00,lab-service,exam.requested,0
2026-09-19T17:15:38+00:00,lab-service,exam.requested,0
2026-09-19T17:15:38+00:00,notification-service,exam.completed,0
2026-09-19T17:15:38+00:00,notification-service,exam.completed,0
2026-09-19T17:15:38+00:00,notification-service,exam.completed,0
2026-09-19T17:15:38+00:00,result-service,exam.completed,0
2026-09-19T17:15:38+00:00,result-service,exam.completed,0
2026-09-19T17:15:38+00:00,result-service,exam.completed,0
2026-09-19T17:15:59+00:00,audit-service,audit.events,463467
2026-09-19T17:15:59+00:00,audit-service,audit.events,483040
2026-09-19T17:15:59+00:00,audit-service,audit.events,246870
2026-09-19T17:15:59+00:00,lab-service,exam.requested,0
2026-09-19T17:15:59+00:00,lab-service,exam.requested,0
2026-09-19T17:15:59+00:00,notification-service,exam.completed,0
2026-09-19T17:15:59+00:00,notification-service,exam.completed,0
2026-09-19T17:15:59+00:00,notification-service,exam.completed,0
2026-09-19T17:15:59+00:00,result-service,exam.completed,0
2026-09-19T17:15:59+00:00,result-service,exam.completed,0
2026-09-19T17:15:59+00:00,result-service,exam.completed,0
2026-09-19T17:17:11+00:00,audit-service,audit.events,467361
2026-09-19T17:17:11+00:00,audit-service,audit.events,487596
2026-09-19T17:17:11+00:00,audit-service,audit.events,251385
2026-09-19T17:17:11+00:00,lab-service,exam.requested,0
2026-09-19T17:17:11+00:00,lab-service,exam.requested,0
2026-09-19T17:17:11+00:00,notification-service,exam.completed,0
2026-09-19T17:17:11+00:00,notification-service,exam.completed,0
2026-09-19T17:17:11+00:00,notification-service,exam.completed,0
2026-09-19T17:17:11+00:00,result-service,exam.completed,0
2026-09-19T17:17:11+00:00,result-service,exam.completed,0
2026-09-19T17:17:11+00:00,result-service,exam.completed,0
2026-09-19T17:17:36+00:00,audit-service,audit.events,469252
2026-09-19T17:17:36+00:00,audit-service,audit.events,490564
2026-09-19T17:17:36+00:00,audit-service,audit.events,254991
2026-09-19T17:17:36+00:00,lab-service,exam.requested,0
2026-09-19T17:17:36+00:00,lab-service,exam.requested,0
2026-09-19T17:17:36+00:00,notification-service,exam.completed,0
2026-09-19T17:17:36+00:00,notification-service,exam.completed,0
2026-09-19T17:17:36+00:00,notification-service,exam.completed,0
2026-09-19T17:17:36+00:00,result-service,exam.completed,0
2026-09-19T17:17:36+00:00,result-service,exam.completed,0
2026-09-19T17:17:36+00:00,result-service,exam.completed,0
2026-09-19T17:18:11+00:00,audit-service,audit.events,471885
2026-09-19T17:18:11+00:00,audit-service,audit.events,494635
2026-09-19T17:18:11+00:00,audit-service,audit.events,259810
2026-09-19T17:18:11+00:00,lab-service,exam.requested,0
2026-09-19T17:18:11+00:00,lab-service,exam.requested,0
2026-09-19T17:18:11+00:00,notification-service,exam.completed,0
2026-09-19T17:18:11+00:00,notification-service,exam.completed,0
2026-09-19T17:18:11+00:00,notification-service,exam.completed,0
2026-09-19T17:18:11+00:00,result-service,exam.completed,0
